artifact,source,timestamp,url,status,digest,specification,prior_adjustment,outliers,unexpected
other_inputs,internet_archive,2025-03-27T02:53:57Z,https://web.archive.org/web/20250327025357id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,TVTY43OFHBTIPCTI5QVXYZJ44XLMOYG5,,bb8ae47a965fb87d,2f5b79a9c8cb0a03,
other_inputs,internet_archive,2025-04-04T18:19:57Z,https://web.archive.org/web/20250404181957id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,Q554ECIMRZHVZ3PCZQFFQJIW4KRRO2DZ,,6deb524ea4e6cebf,6eeb5abfd846f08c,
other_inputs,internet_archive,2025-08-02T20:27:47Z,https://web.archive.org/web/20250802202747id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,5LBZIS5FQR6NYNWV4ISFTHUNSLQCWBQI,,5d86b2ff9fcf585c,7021c013c32ef070,
other_inputs,internet_archive,2025-09-11T00:05:14Z,https://web.archive.org/web/20250911000514id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,MCXORAJHZGCRASK432RIDQSEDS356PXA,,ba0c651f3e131e60,a0166897162bfdd2,
other_inputs,internet_archive,2025-11-22T08:55:46Z,https://web.archive.org/web/20251122085546id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,VGJPION2YKDTFNFIADQLIU3ZCOOLYVXT,,d0a7e249ca1d076a,e1d1570d306b5e74,
other_inputs,internet_archive,2025-12-20T08:18:43Z,https://web.archive.org/web/20251220081843id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,VASGTT5RATNCAW64YNRELFWJQUJ4SLD7,,40c99dc6c42ea78e,15937f667c1bf461,
other_inputs,internet_archive,2025-12-28T09:41:20Z,https://web.archive.org/web/20251228094120id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,VASGTT5RATNCAW64YNRELFWJQUJ4SLD7,,40c99dc6c42ea78e,15937f667c1bf461,
other_inputs,internet_archive,2026-02-14T20:05:50Z,https://web.archive.org/web/20260214200550id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,NVCJVJXC5L6PM4VXCO6BOT3HU4KCDEEG,,bfdcc36eb82406ab,6d0b9a734b72d40f,
other_inputs,internet_archive,2026-02-17T06:41:57Z,https://web.archive.org/web/20260217064157id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,403,DUA7MLLJMYGIQM4LO473IWVLZE66DACD,,,,
other_inputs,internet_archive,2026-05-02T09:53:06Z,https://web.archive.org/web/20260502095306id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,GEEQIOIR6YMRGJ22BGKGMF5VSN5LOLUC,,be25c5c7e6f09f5b,5962da84ad39ddd6,
other_inputs,internet_archive,2026-05-16T12:33:19Z,https://web.archive.org/web/20260516123319id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,N6YXVO6YHUOBAEMUVEVBU6ESYW5IUZVB,,6331d23a74349a62,f9d1c6bd2c01f86d,
other_inputs,internet_archive,2026-06-13T10:11:36Z,https://web.archive.org/web/20260613101136id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,MJPEBUTQXHFXGKF44PIBWXA66ANWCYEP,,588455883a77a69a,575e8ea84e47f556,
other_inputs,internet_archive,2026-08-19T19:23:41Z,https://web.archive.org/web/20260819192341id_/https://www.bls.gov/web/empsit/ces.spec.other.zip,200,DVKD6Z4Z5MCOSCXHVXMUE23BMS656OVX,,205965ffa793a599,e111aad26306a427,
